"","x"
"1",7819.77299777562
"2",8804.62397833279
"3",-4593.07427594931
"4",19161.5228926154
"5",-197.676747674312
"6",19528.1650635422
"7",17468.6329054909
"8",19651.152451924
"9",13057.4105973228
"10",18238.8776405546
"11",13697.2265811123
"12",27158.2354655462
"13",15358.5348472161
"14",7476.40113977148
"15",11873.1603909771
"16",15443.6293892267
"17",8519.67515337874
"18",13589.4605849352
"19",22705.0079432692
"20",17717.2829391185
"21",8777.89765355107
"22",7808.31896959183
"23",3705.84013518174
"24",6124.11329086253
"25",20467.7212173417
"26",19849.9033982703
"27",7631.51635484476
"28",13716.4417153655
"29",13207.5769026214
"30",12853.1458943542
"31",4026.81514914612
"32",10245.8397504868
"33",12228.0615659792
"34",13055.4438731101
"35",13034.3417781109
"36",22147.512563459
"37",19380.7847417288
"38",14363.0674119393
"39",-9455.05223619722
"40",13951.1908713672
"41",15449.4690425648
"42",203.879548047733
"43",11263.2511289129
"44",14996.5394648696
"45",7772.03899489403
"46",9939.68277397362
"47",24847.8009884633
"48",15230.2781810888
"49",19255.9999936882
"50",16719.4204919799
"51",10346.1856145144
"52",19555.2555266589
"53",-3673.33325427316
"54",4948.04190939445
"55",14244.9203300584
"56",13352.3143742292
"57",24106.851284374
"58",23847.641633996
"59",18063.0280823283
"60",9084.07808240654
"61",7516.07975042761
"62",25757.8400226953
"63",6975.34589069788
"64",11427.6382937543
"65",24892.3230647215
"66",-5623.04727386057
"67",16363.5365835579
"68",11561.4737531722
"69",18486.7794355026
"70",16916.3663230618
"71",14248.6933618093
"72",10996.5397976477
"73",19109.8139581036
"74",13816.3815085799
"75",24084.3542090057
"76",15617.5553089619
"77",12898.613457297
"78",12092.6682062013
"79",19335.5056498708
"80",2101.93887446183
"81",19001.0820761669
"82",1039.67387099506
"83",13836.6485051124
"84",15333.7702848863
"85",18561.0279196076
"86",7043.98758078871
"87",18673.7030171412
"88",13794.5410688597
"89",15583.5764814966
"90",12616.5493651617
"91",10114.4481205233
"92",4930.2253511334
"93",12750.6741899827
"94",-1476.54953005218
"95",20527.4389654416
"96",19264.9257208169
"97",6423.52524632145
"98",13558.1300141008
"99",16020.7971556817
"100",332.480194763129
"101",8672.58635763444
"102",16153.1337847097
"103",-39546.1860739769
"104",16406.6884471428
"105",22153.4315657427
"106",16632.2375446025
"107",16820.5016927811
"108",21526.7232088302
"109",8973.34504193047
"110",4959.69747736423
"111",17913.168409943
"112",7691.66791847613
"113",11692.3888214807
"114",-6909.71364691701
"115",15653.6279879494
"116",15998.7780756544
"117",22857.5788938731
"118",16500.8874986969
"119",14057.7705101621
"120",21296.6956672793
"121",26825.3016924666
"122",13181.9262054728
"123",6402.47992916336
"124",14142.3047172389
"125",27379.1690668284
"126",9235.93090647282
"127",5942.89262105851
"128",12504.7748903952
"129",10659.5329645279
"130",17346.0503424008
"131",6057.3613182254
"132",15698.081616513
"133",-1119.7803908155
"134",16272.4575632542
"135",16093.6492183203
"136",16867.364766911
"137",11182.4728138848
"138",21178.7244486241
"139",10772.6781298166
"140",2064.98114130977
"141",9446.70733838506
"142",32030.1378607852
"143",9924.4460241765
"144",805.282082853221
"145",14538.8612162498
"146",15158.2354839909
"147",18215.2279738416
"148",12718.4168274286
"149",10826.8950098642
"150",18607.121387305
"151",8722.07781950591
"152",16241.4181035472
"153",12593.4507528607
"154",29561.0043214689
"155",-7655.03189071448
"156",14265.354026059
"157",-3544.81477080946
"158",19872.846641375
"159",16865.456254664
"160",17149.1625558617
"161",18949.9531807338
"162",13713.4081351007
"163",11319.324739004
"164",7306.06823755742
"165",15879.3544677896
"166",17812.6036789641
"167",18743.5907280946
"168",13236.0969995859
"169",33542.3873303253
"170",22260.6697003544
"171",14517.5585552348
"172",13376.0384117414
"173",12272.1947682941
"174",14669.0858650943
"175",17650.5397669426
"176",6932.31130314512
"177",16834.0138746213
"178",11500.6251697917
"179",4457.97450074353
"180",18571.9972886581
"181",-11270.0177540379
"182",25191.1079475981
"183",24391.1111435099
"184",14880.1894001915
"185",5903.69736945725
"186",23897.6055546787
"187",22535.7912184476
"188",23667.6003836555
"189",16841.9900920971
"190",16245.8212533496
"191",15307.9819963208
"192",16480.3809590018
"193",18982.6754910331
"194",6296.7761324302
"195",12055.6463793173
"196",11007.9059040941
"197",-9782.63182520968
"198",18030.7183893864
"199",10556.1056965422
"200",3619.58663826558
"201",22012.2566202183
"202",9728.88477078241
"203",8844.39860012787
"204",13054.575184997
"205",24911.2633971191
"206",15953.6939439241
"207",13166.4862820313
"208",15014.8740567665
"209",15622.0429903544
"210",15675.7289122602
"211",4586.77610314819
"212",20417.8110072681
"213",16356.2592766638
"214",16771.2013101871
"215",19974.245597245
"216",7288.34026860366
"217",22121.6713171123
"218",-4602.17506900047
"219",18059.8541847623
"220",22016.8100798413
"221",11592.795360869
"222",15513.7503378546
"223",19325.7722066112
"224",15546.0459498772
"225",-1323.6988582187
"226",21304.3471342949
"227",15255.0468040831
"228",15974.7321197854
"229",9934.81180560395
"230",15055.3664175719
"231",6448.1124659791
"232",14408.9022260653
"233",11526.7152692942
"234",-27551.8244196182
"235",16600.5871567615
"236",6477.79339084706
"237",9766.35768945726
"238",19085.9430315498
"239",13827.9077404629
"240",11849.3743228438
"241",11837.9121955578
"242",15763.2305191635
"243",14527.6844055831
"244",12107.6644553629
"245",13165.0220181767
"246",18329.9538335353
"247",14754.3984876638
